country,brand_name,months_postgx,n_gxs
COUNTRY_F75D,BRAND_37DB,4,2.0
COUNTRY_F75D,BRAND_37DB,5,2.0
COUNTRY_F75D,BRAND_37DB,6,2.0
COUNTRY_F75D,BRAND_37DB,7,2.0
COUNTRY_F75D,BRAND_37DB,8,2.0
COUNTRY_F75D,BRAND_37DB,9,2.0
COUNTRY_F75D,BRAND_37DB,10,2.0
COUNTRY_F75D,BRAND_37DB,11,2.0
COUNTRY_F75D,BRAND_37DB,12,2.0
COUNTRY_F75D,BRAND_37DB,13,2.0
COUNTRY_F75D,BRAND_37DB,14,2.0
COUNTRY_F75D,BRAND_37DB,15,2.0
COUNTRY_F75D,BRAND_37DB,16,2.0
COUNTRY_F75D,BRAND_37DB,17,2.0
COUNTRY_F75D,BRAND_37DB,18,2.0
COUNTRY_F75D,BRAND_37DB,19,2.0
COUNTRY_F75D,BRAND_37DB,20,2.0
COUNTRY_F75D,BRAND_37DB,21,2.0
COUNTRY_F75D,BRAND_37DB,22,2.0
COUNTRY_F75D,BRAND_37DB,23,2.0
COUNTRY_F75D,BRAND_DE2C,0,4.0
COUNTRY_F75D,BRAND_DE2C,1,4.0
COUNTRY_F75D,BRAND_DE2C,2,4.0
COUNTRY_F75D,BRAND_DE2C,3,4.0
COUNTRY_F75D,BRAND_DE2C,4,4.0
COUNTRY_F75D,BRAND_DE2C,5,5.0
COUNTRY_F75D,BRAND_DE2C,6,5.0
COUNTRY_F75D,BRAND_DE2C,7,6.0
COUNTRY_F75D,BRAND_DE2C,8,6.0
COUNTRY_F75D,BRAND_DE2C,9,6.0
COUNTRY_F75D,BRAND_DE2C,10,6.0
COUNTRY_F75D,BRAND_DE2C,11,7.0
COUNTRY_F75D,BRAND_DE2C,12,8.0
COUNTRY_F75D,BRAND_DE2C,13,8.0
COUNTRY_F75D,BRAND_DE2C,14,8.0
COUNTRY_F75D,BRAND_DE2C,15,8.0
COUNTRY_F75D,BRAND_DE2C,16,8.0
COUNTRY_F75D,BRAND_DE2C,17,8.0
COUNTRY_F75D,BRAND_DE2C,18,8.0
COUNTRY_F75D,BRAND_DE2C,19,8.0
COUNTRY_F75D,BRAND_DE2C,20,8.0
COUNTRY_F75D,BRAND_DE2C,21,8.0
COUNTRY_F75D,BRAND_DE2C,22,8.0
COUNTRY_F75D,BRAND_DE2C,23,8.0
COUNTRY_F75D,BRAND_A999,0,2.0
COUNTRY_F75D,BRAND_A999,1,2.0
COUNTRY_F75D,BRAND_A999,2,2.0
COUNTRY_F75D,BRAND_A999,3,2.0
COUNTRY_F75D,BRAND_A999,4,2.0
COUNTRY_F75D,BRAND_A999,5,2.0
COUNTRY_F75D,BRAND_A999,6,2.0
COUNTRY_F75D,BRAND_A999,7,2.0
COUNTRY_F75D,BRAND_A999,8,2.0
COUNTRY_F75D,BRAND_A999,9,2.0
COUNTRY_F75D,BRAND_A999,10,2.0
COUNTRY_F75D,BRAND_A999,11,3.0
COUNTRY_F75D,BRAND_A999,12,4.0
COUNTRY_F75D,BRAND_A999,13,4.0
COUNTRY_F75D,BRAND_A999,14,4.0
COUNTRY_F75D,BRAND_A999,15,4.0
COUNTRY_F75D,BRAND_A999,16,4.0
COUNTRY_F75D,BRAND_A999,17,4.0
COUNTRY_F75D,BRAND_A999,18,4.0
COUNTRY_F75D,BRAND_A999,19,4.0
COUNTRY_F75D,BRAND_A999,20,4.0
COUNTRY_F75D,BRAND_A999,21,4.0
COUNTRY_F75D,BRAND_A999,22,4.0
COUNTRY_F75D,BRAND_A999,23,4.0
COUNTRY_F75D,BRAND_6D5F,0,2.0
COUNTRY_F75D,BRAND_6D5F,1,2.0
COUNTRY_F75D,BRAND_6D5F,2,2.0
COUNTRY_F75D,BRAND_6D5F,3,2.0
COUNTRY_F75D,BRAND_6D5F,4,2.0
COUNTRY_F75D,BRAND_6D5F,5,2.0
COUNTRY_F75D,BRAND_6D5F,6,2.0
COUNTRY_F75D,BRAND_6D5F,7,3.0
COUNTRY_F75D,BRAND_6D5F,8,3.0
COUNTRY_F75D,BRAND_6D5F,9,3.0
COUNTRY_F75D,BRAND_6D5F,10,3.0
COUNTRY_F75D,BRAND_6D5F,11,3.0
COUNTRY_F75D,BRAND_6D5F,12,3.0
COUNTRY_F75D,BRAND_6D5F,13,3.0
COUNTRY_F75D,BRAND_6D5F,14,3.0
COUNTRY_F75D,BRAND_6D5F,15,3.0
COUNTRY_F75D,BRAND_6D5F,16,3.0
COUNTRY_F75D,BRAND_6D5F,17,3.0
COUNTRY_F75D,BRAND_6D5F,18,3.0
COUNTRY_F75D,BRAND_6D5F,19,3.0
COUNTRY_F75D,BRAND_6D5F,20,3.0
COUNTRY_F75D,BRAND_6D5F,21,3.0
COUNTRY_F75D,BRAND_6D5F,22,3.0
COUNTRY_F75D,BRAND_6D5F,23,3.0
COUNTRY_F75D,BRAND_9290,0,1.0
COUNTRY_F75D,BRAND_9290,1,1.0
COUNTRY_F75D,BRAND_9290,2,2.0
COUNTRY_F75D,BRAND_9290,3,2.0
COUNTRY_F75D,BRAND_9290,4,2.0
COUNTRY_F75D,BRAND_9290,5,2.0
COUNTRY_F75D,BRAND_9290,6,2.0
COUNTRY_F75D,BRAND_9290,7,2.0
COUNTRY_F75D,BRAND_9290,8,3.0
COUNTRY_F75D,BRAND_9290,9,3.0
COUNTRY_F75D,BRAND_9290,10,5.0
COUNTRY_F75D,BRAND_9290,11,5.0
COUNTRY_F75D,BRAND_9290,12,5.0
COUNTRY_F75D,BRAND_9290,13,5.0
COUNTRY_F75D,BRAND_9290,14,5.0
COUNTRY_F75D,BRAND_9290,15,5.0
COUNTRY_F75D,BRAND_9290,16,5.0
COUNTRY_F75D,BRAND_9290,17,5.0
COUNTRY_F75D,BRAND_9290,18,5.0
COUNTRY_F75D,BRAND_9290,19,5.0
COUNTRY_F75D,BRAND_9290,20,5.0
COUNTRY_F75D,BRAND_9290,21,5.0
COUNTRY_F75D,BRAND_9290,22,5.0
COUNTRY_F75D,BRAND_9290,23,5.0
COUNTRY_F75D,BRAND_D9E0,0,0.0
COUNTRY_F75D,BRAND_D9E0,1,0.0
COUNTRY_F75D,BRAND_D9E0,2,0.0
COUNTRY_F75D,BRAND_D9E0,3,0.0
COUNTRY_F75D,BRAND_D9E0,4,0.0
COUNTRY_F75D,BRAND_D9E0,5,0.0
COUNTRY_F75D,BRAND_D9E0,6,0.0
COUNTRY_F75D,BRAND_D9E0,7,0.0
COUNTRY_F75D,BRAND_D9E0,8,1.0
COUNTRY_F75D,BRAND_D9E0,9,2.0
COUNTRY_F75D,BRAND_D9E0,10,3.0
COUNTRY_F75D,BRAND_D9E0,11,3.0
COUNTRY_F75D,BRAND_D9E0,12,3.0
COUNTRY_F75D,BRAND_D9E0,13,3.0
COUNTRY_F75D,BRAND_D9E0,14,3.0
COUNTRY_F75D,BRAND_D9E0,15,3.0
COUNTRY_F75D,BRAND_D9E0,16,3.0
COUNTRY_F75D,BRAND_D9E0,17,3.0
COUNTRY_F75D,BRAND_D9E0,18,3.0
COUNTRY_F75D,BRAND_D9E0,19,3.0
COUNTRY_F75D,BRAND_D9E0,20,3.0
COUNTRY_F75D,BRAND_D9E0,21,3.0
COUNTRY_F75D,BRAND_D9E0,22,3.0
COUNTRY_F75D,BRAND_D9E0,23,3.0
COUNTRY_F75D,BRAND_CA2D,0,1.0
COUNTRY_F75D,BRAND_CA2D,1,1.0
COUNTRY_F75D,BRAND_CA2D,2,1.0
COUNTRY_F75D,BRAND_CA2D,3,1.0
COUNTRY_F75D,BRAND_CA2D,4,1.0
COUNTRY_F75D,BRAND_CA2D,5,1.0
COUNTRY_F75D,BRAND_CA2D,6,1.0
COUNTRY_F75D,BRAND_CA2D,7,1.0
COUNTRY_F75D,BRAND_CA2D,8,1.0
COUNTRY_F75D,BRAND_CA2D,9,1.0
COUNTRY_F75D,BRAND_CA2D,10,1.0
COUNTRY_F75D,BRAND_CA2D,11,1.0
COUNTRY_F75D,BRAND_CA2D,12,1.0
COUNTRY_F75D,BRAND_CA2D,13,1.0
COUNTRY_F75D,BRAND_CA2D,14,1.0
COUNTRY_F75D,BRAND_CA2D,15,1.0
COUNTRY_F75D,BRAND_CA2D,16,1.0
COUNTRY_F75D,BRAND_CA2D,17,1.0
COUNTRY_F75D,BRAND_CA2D,18,1.0
COUNTRY_F75D,BRAND_CA2D,19,1.0
COUNTRY_F75D,BRAND_CA2D,20,1.0
COUNTRY_F75D,BRAND_CA2D,21,1.0
COUNTRY_F75D,BRAND_CA2D,22,1.0
COUNTRY_F75D,BRAND_CA2D,23,1.0
COUNTRY_F75D,BRAND_E356,0,1.0
COUNTRY_F75D,BRAND_E356,1,1.0
COUNTRY_F75D,BRAND_E356,2,1.0
COUNTRY_F75D,BRAND_E356,3,1.0
COUNTRY_F75D,BRAND_E356,4,1.0
COUNTRY_F75D,BRAND_E356,5,2.0
COUNTRY_F75D,BRAND_E356,6,2.0
COUNTRY_F75D,BRAND_E356,7,2.0
COUNTRY_F75D,BRAND_E356,8,2.0
COUNTRY_F75D,BRAND_E356,9,3.0
COUNTRY_F75D,BRAND_E356,10,3.0
COUNTRY_F75D,BRAND_E356,11,3.0
COUNTRY_F75D,BRAND_E356,12,3.0
COUNTRY_F75D,BRAND_E356,13,3.0
COUNTRY_F75D,BRAND_E356,14,3.0
COUNTRY_F75D,BRAND_E356,15,3.0
COUNTRY_F75D,BRAND_E356,16,3.0
COUNTRY_F75D,BRAND_E356,17,3.0
COUNTRY_F75D,BRAND_E356,18,3.0
COUNTRY_F75D,BRAND_E356,19,3.0
COUNTRY_F75D,BRAND_E356,20,3.0
COUNTRY_F75D,BRAND_E356,21,3.0
COUNTRY_F75D,BRAND_E356,22,3.0
COUNTRY_F75D,BRAND_E356,23,3.0
COUNTRY_F75D,BRAND_BA21,0,0.0
COUNTRY_F75D,BRAND_BA21,1,0.0
COUNTRY_F75D,BRAND_BA21,2,0.0
COUNTRY_F75D,BRAND_BA21,3,1.0
COUNTRY_F75D,BRAND_BA21,4,1.0
COUNTRY_F75D,BRAND_BA21,5,7.0
COUNTRY_F75D,BRAND_BA21,6,7.0
COUNTRY_F75D,BRAND_BA21,7,8.0
COUNTRY_F75D,BRAND_BA21,8,10.0
COUNTRY_F75D,BRAND_BA21,9,11.0
COUNTRY_F75D,BRAND_BA21,10,13.0
COUNTRY_F75D,BRAND_BA21,11,14.0
COUNTRY_F75D,BRAND_BA21,12,14.0
COUNTRY_F75D,BRAND_BA21,13,14.0
COUNTRY_F75D,BRAND_BA21,14,14.0
COUNTRY_F75D,BRAND_BA21,15,14.0
COUNTRY_F75D,BRAND_BA21,16,14.0
COUNTRY_F75D,BRAND_BA21,17,14.0
COUNTRY_F75D,BRAND_BA21,18,14.0
COUNTRY_F75D,BRAND_BA21,19,14.0
COUNTRY_F75D,BRAND_BA21,20,14.0
COUNTRY_F75D,BRAND_BA21,21,14.0
COUNTRY_F75D,BRAND_BA21,22,14.0
COUNTRY_F75D,BRAND_BA21,23,14.0
COUNTRY_F75D,BRAND_F94A,0,2.0
COUNTRY_F75D,BRAND_F94A,1,2.0
COUNTRY_F75D,BRAND_F94A,2,2.0
COUNTRY_F75D,BRAND_F94A,3,2.0
COUNTRY_F75D,BRAND_F94A,4,3.0
COUNTRY_F75D,BRAND_F94A,5,3.0
COUNTRY_F75D,BRAND_F94A,6,3.0
COUNTRY_F75D,BRAND_F94A,7,3.0
COUNTRY_F75D,BRAND_F94A,8,3.0
COUNTRY_F75D,BRAND_F94A,9,3.0
COUNTRY_F75D,BRAND_F94A,10,3.0
COUNTRY_F75D,BRAND_F94A,11,3.0
COUNTRY_F75D,BRAND_F94A,12,3.0
COUNTRY_F75D,BRAND_F94A,13,3.0
COUNTRY_F75D,BRAND_F94A,14,3.0
COUNTRY_F75D,BRAND_F94A,15,3.0
COUNTRY_F75D,BRAND_F94A,16,3.0
COUNTRY_F75D,BRAND_F94A,17,3.0
COUNTRY_F75D,BRAND_F94A,18,3.0
COUNTRY_F75D,BRAND_F94A,19,3.0
COUNTRY_F75D,BRAND_F94A,20,3.0
COUNTRY_F75D,BRAND_F94A,21,3.0
COUNTRY_F75D,BRAND_F94A,22,3.0
COUNTRY_F75D,BRAND_F94A,23,3.0
COUNTRY_F75D,BRAND_9E9D,0,0.0
COUNTRY_F75D,BRAND_9E9D,1,1.0
COUNTRY_F75D,BRAND_9E9D,2,1.0
COUNTRY_F75D,BRAND_9E9D,3,2.0
COUNTRY_F75D,BRAND_9E9D,4,2.0
COUNTRY_F75D,BRAND_9E9D,5,2.0
COUNTRY_F75D,BRAND_9E9D,6,2.0
COUNTRY_F75D,BRAND_9E9D,7,2.0
COUNTRY_F75D,BRAND_9E9D,8,2.0
COUNTRY_F75D,BRAND_9E9D,9,2.0
COUNTRY_F75D,BRAND_9E9D,10,2.0
COUNTRY_F75D,BRAND_9E9D,11,2.0
COUNTRY_F75D,BRAND_9E9D,12,2.0
COUNTRY_F75D,BRAND_9E9D,13,2.0
COUNTRY_F75D,BRAND_9E9D,14,2.0
COUNTRY_F75D,BRAND_9E9D,15,2.0
COUNTRY_F75D,BRAND_9E9D,16,2.0
COUNTRY_F75D,BRAND_9E9D,17,2.0
COUNTRY_F75D,BRAND_9E9D,18,2.0
COUNTRY_F75D,BRAND_9E9D,19,2.0
COUNTRY_F75D,BRAND_9E9D,20,2.0
COUNTRY_F75D,BRAND_9E9D,21,2.0
COUNTRY_F75D,BRAND_9E9D,22,2.0
COUNTRY_F75D,BRAND_9E9D,23,2.0
COUNTRY_F75D,BRAND_4655,0,
COUNTRY_F75D,BRAND_4655,1,
COUNTRY_F75D,BRAND_4655,2,
COUNTRY_F75D,BRAND_4655,3,
COUNTRY_F75D,BRAND_4655,4,
COUNTRY_F75D,BRAND_4655,5,
COUNTRY_F75D,BRAND_4655,6,
COUNTRY_F75D,BRAND_4655,7,
COUNTRY_F75D,BRAND_4655,8,
COUNTRY_F75D,BRAND_4655,9,
COUNTRY_F75D,BRAND_4655,10,
COUNTRY_F75D,BRAND_4655,11,
COUNTRY_F75D,BRAND_4655,12,
COUNTRY_F75D,BRAND_4655,13,
COUNTRY_F75D,BRAND_4655,14,
COUNTRY_F75D,BRAND_4655,15,
COUNTRY_F75D,BRAND_4655,16,
COUNTRY_F75D,BRAND_4655,17,
COUNTRY_F75D,BRAND_4655,18,
COUNTRY_F75D,BRAND_4655,19,
COUNTRY_F75D,BRAND_4655,20,
COUNTRY_F75D,BRAND_4655,21,
COUNTRY_F75D,BRAND_4655,22,
COUNTRY_F75D,BRAND_4655,23,
COUNTRY_F75D,BRAND_EE95,0,3.0
COUNTRY_F75D,BRAND_EE95,1,3.0
COUNTRY_F75D,BRAND_EE95,2,3.0
COUNTRY_F75D,BRAND_EE95,3,3.0
COUNTRY_F75D,BRAND_EE95,4,4.0
COUNTRY_F75D,BRAND_EE95,5,4.0
COUNTRY_F75D,BRAND_EE95,6,9.0
COUNTRY_F75D,BRAND_EE95,7,12.0
COUNTRY_F75D,BRAND_EE95,8,12.0
COUNTRY_F75D,BRAND_EE95,9,13.0
COUNTRY_F75D,BRAND_EE95,10,13.0
COUNTRY_F75D,BRAND_EE95,11,13.0
COUNTRY_F75D,BRAND_EE95,12,14.0
COUNTRY_F75D,BRAND_EE95,13,14.0
COUNTRY_F75D,BRAND_EE95,14,14.0
COUNTRY_F75D,BRAND_EE95,15,14.0
COUNTRY_F75D,BRAND_EE95,16,14.0
COUNTRY_F75D,BRAND_EE95,17,14.0
COUNTRY_F75D,BRAND_EE95,18,14.0
COUNTRY_F75D,BRAND_EE95,19,14.0
COUNTRY_F75D,BRAND_EE95,20,14.0
COUNTRY_F75D,BRAND_EE95,21,14.0
COUNTRY_F75D,BRAND_EE95,22,14.0
COUNTRY_F75D,BRAND_EE95,23,14.0
COUNTRY_F75D,BRAND_25E3,0,2.0
COUNTRY_F75D,BRAND_25E3,1,2.0
COUNTRY_F75D,BRAND_25E3,2,2.0
COUNTRY_F75D,BRAND_25E3,3,2.0
COUNTRY_F75D,BRAND_25E3,4,3.0
COUNTRY_F75D,BRAND_25E3,5,3.0
COUNTRY_F75D,BRAND_25E3,6,3.0
COUNTRY_F75D,BRAND_25E3,7,3.0
COUNTRY_F75D,BRAND_25E3,8,3.0
COUNTRY_F75D,BRAND_25E3,9,3.0
COUNTRY_F75D,BRAND_25E3,10,3.0
COUNTRY_F75D,BRAND_25E3,11,3.0
COUNTRY_F75D,BRAND_25E3,12,3.0
COUNTRY_F75D,BRAND_25E3,13,3.0
COUNTRY_F75D,BRAND_25E3,14,3.0
COUNTRY_F75D,BRAND_25E3,15,3.0
COUNTRY_F75D,BRAND_25E3,16,3.0
COUNTRY_F75D,BRAND_25E3,17,3.0
COUNTRY_F75D,BRAND_25E3,18,3.0
COUNTRY_F75D,BRAND_25E3,19,3.0
COUNTRY_F75D,BRAND_25E3,20,3.0
COUNTRY_F75D,BRAND_25E3,21,3.0
COUNTRY_F75D,BRAND_25E3,22,3.0
COUNTRY_F75D,BRAND_25E3,23,3.0
COUNTRY_F75D,BRAND_2106,0,0.0
COUNTRY_F75D,BRAND_2106,1,0.0
COUNTRY_F75D,BRAND_2106,2,0.0
COUNTRY_F75D,BRAND_2106,3,0.0
COUNTRY_F75D,BRAND_2106,4,0.0
COUNTRY_F75D,BRAND_2106,5,0.0
COUNTRY_F75D,BRAND_2106,6,0.0
COUNTRY_F75D,BRAND_2106,7,0.0
COUNTRY_F75D,BRAND_2106,8,0.0
COUNTRY_F75D,BRAND_2106,9,2.0
COUNTRY_F75D,BRAND_2106,10,2.0
COUNTRY_F75D,BRAND_2106,11,2.0
COUNTRY_F75D,BRAND_2106,12,2.0
COUNTRY_F75D,BRAND_2106,13,2.0
COUNTRY_F75D,BRAND_2106,14,2.0
COUNTRY_F75D,BRAND_2106,15,2.0
COUNTRY_F75D,BRAND_2106,16,2.0
COUNTRY_F75D,BRAND_2106,17,2.0
COUNTRY_F75D,BRAND_2106,18,2.0
COUNTRY_F75D,BRAND_2106,19,2.0
COUNTRY_F75D,BRAND_2106,20,2.0
COUNTRY_F75D,BRAND_2106,21,2.0
COUNTRY_F75D,BRAND_2106,22,2.0
COUNTRY_F75D,BRAND_2106,23,2.0
COUNTRY_F75D,BRAND_F363,0,2.0
COUNTRY_F75D,BRAND_F363,1,3.0
COUNTRY_F75D,BRAND_F363,2,3.0
COUNTRY_F75D,BRAND_F363,3,4.0
COUNTRY_F75D,BRAND_F363,4,5.0
COUNTRY_F75D,BRAND_F363,5,5.0
COUNTRY_F75D,BRAND_F363,6,5.0
COUNTRY_F75D,BRAND_F363,7,5.0
COUNTRY_F75D,BRAND_F363,8,5.0
COUNTRY_F75D,BRAND_F363,9,5.0
COUNTRY_F75D,BRAND_F363,10,5.0
COUNTRY_F75D,BRAND_F363,11,6.0
COUNTRY_F75D,BRAND_F363,12,6.0
COUNTRY_F75D,BRAND_F363,13,6.0
COUNTRY_F75D,BRAND_F363,14,6.0
COUNTRY_F75D,BRAND_F363,15,6.0
COUNTRY_F75D,BRAND_F363,16,6.0
COUNTRY_F75D,BRAND_F363,17,6.0
COUNTRY_F75D,BRAND_F363,18,6.0
COUNTRY_F75D,BRAND_F363,19,6.0
COUNTRY_F75D,BRAND_F363,20,6.0
COUNTRY_F75D,BRAND_F363,21,6.0
COUNTRY_F75D,BRAND_F363,22,6.0
COUNTRY_F75D,BRAND_F363,23,6.0
COUNTRY_F75D,BRAND_4434,0,1.0
COUNTRY_F75D,BRAND_4434,1,1.0
COUNTRY_F75D,BRAND_4434,2,1.0
COUNTRY_F75D,BRAND_4434,3,1.0
COUNTRY_F75D,BRAND_4434,4,1.0
COUNTRY_F75D,BRAND_4434,5,1.0
COUNTRY_F75D,BRAND_4434,6,1.0
COUNTRY_F75D,BRAND_4434,7,1.0
COUNTRY_F75D,BRAND_4434,8,2.0
COUNTRY_F75D,BRAND_4434,9,2.0
COUNTRY_F75D,BRAND_4434,10,2.0
COUNTRY_F75D,BRAND_4434,11,2.0
COUNTRY_F75D,BRAND_4434,12,2.0
COUNTRY_F75D,BRAND_4434,13,2.0
COUNTRY_F75D,BRAND_4434,14,2.0
COUNTRY_F75D,BRAND_4434,15,2.0
COUNTRY_F75D,BRAND_4434,16,2.0
COUNTRY_F75D,BRAND_4434,17,2.0
COUNTRY_F75D,BRAND_4434,18,2.0
COUNTRY_F75D,BRAND_4434,19,2.0
COUNTRY_F75D,BRAND_4434,20,2.0
COUNTRY_F75D,BRAND_4434,21,2.0
COUNTRY_F75D,BRAND_4434,22,2.0
COUNTRY_F75D,BRAND_4434,23,2.0
COUNTRY_F75D,BRAND_A438,0,
COUNTRY_F75D,BRAND_A438,1,
COUNTRY_F75D,BRAND_A438,2,
COUNTRY_F75D,BRAND_A438,3,
COUNTRY_F75D,BRAND_A438,4,
COUNTRY_F75D,BRAND_A438,5,
COUNTRY_F75D,BRAND_A438,6,
COUNTRY_F75D,BRAND_A438,7,
COUNTRY_F75D,BRAND_A438,8,
COUNTRY_F75D,BRAND_A438,9,
COUNTRY_F75D,BRAND_A438,10,
COUNTRY_F75D,BRAND_A438,11,
COUNTRY_F75D,BRAND_A438,12,
COUNTRY_F75D,BRAND_A438,13,
COUNTRY_F75D,BRAND_A438,14,
COUNTRY_F75D,BRAND_A438,15,
COUNTRY_F75D,BRAND_A438,16,
COUNTRY_F75D,BRAND_A438,17,
COUNTRY_F75D,BRAND_A438,18,
COUNTRY_F75D,BRAND_A438,19,
COUNTRY_F75D,BRAND_A438,20,
COUNTRY_F75D,BRAND_A438,21,
COUNTRY_F75D,BRAND_A438,22,
COUNTRY_F75D,BRAND_A438,23,
COUNTRY_F75D,BRAND_9478,0,1.0
COUNTRY_F75D,BRAND_9478,1,1.0
COUNTRY_F75D,BRAND_9478,2,1.0
COUNTRY_F75D,BRAND_9478,3,2.0
COUNTRY_F75D,BRAND_9478,4,2.0
COUNTRY_F75D,BRAND_9478,5,5.0
COUNTRY_F75D,BRAND_9478,6,5.0
COUNTRY_F75D,BRAND_9478,7,5.0
COUNTRY_F75D,BRAND_9478,8,5.0
COUNTRY_F75D,BRAND_9478,9,6.0
COUNTRY_F75D,BRAND_9478,10,6.0
COUNTRY_F75D,BRAND_9478,11,6.0
COUNTRY_F75D,BRAND_9478,12,6.0
COUNTRY_F75D,BRAND_9478,13,6.0
COUNTRY_F75D,BRAND_9478,14,6.0
COUNTRY_F75D,BRAND_9478,15,6.0
COUNTRY_F75D,BRAND_9478,16,6.0
COUNTRY_F75D,BRAND_9478,17,6.0
COUNTRY_F75D,BRAND_9478,18,6.0
COUNTRY_F75D,BRAND_9478,19,6.0
COUNTRY_F75D,BRAND_9478,20,6.0
COUNTRY_F75D,BRAND_9478,21,6.0
COUNTRY_F75D,BRAND_9478,22,6.0
COUNTRY_F75D,BRAND_9478,23,6.0
COUNTRY_F75D,BRAND_922E,0,1.0
COUNTRY_F75D,BRAND_922E,1,2.0
COUNTRY_F75D,BRAND_922E,2,2.0
COUNTRY_F75D,BRAND_922E,3,2.0
COUNTRY_F75D,BRAND_922E,4,2.0
COUNTRY_F75D,BRAND_922E,5,2.0
COUNTRY_F75D,BRAND_922E,6,2.0
COUNTRY_F75D,BRAND_922E,7,2.0
COUNTRY_F75D,BRAND_922E,8,2.0
COUNTRY_F75D,BRAND_922E,9,2.0
COUNTRY_F75D,BRAND_922E,10,2.0
COUNTRY_F75D,BRAND_922E,11,2.0
COUNTRY_F75D,BRAND_922E,12,2.0
COUNTRY_F75D,BRAND_922E,13,2.0
COUNTRY_F75D,BRAND_922E,14,2.0
COUNTRY_F75D,BRAND_922E,15,2.0
COUNTRY_F75D,BRAND_922E,16,2.0
COUNTRY_F75D,BRAND_922E,17,2.0
COUNTRY_F75D,BRAND_922E,18,2.0
COUNTRY_F75D,BRAND_922E,19,2.0
COUNTRY_F75D,BRAND_922E,20,2.0
COUNTRY_F75D,BRAND_922E,21,2.0
COUNTRY_F75D,BRAND_922E,22,2.0
COUNTRY_F75D,BRAND_922E,23,2.0
COUNTRY_F75D,BRAND_15B2,0,0.0
COUNTRY_F75D,BRAND_15B2,1,1.0
COUNTRY_F75D,BRAND_15B2,2,1.0
COUNTRY_F75D,BRAND_15B2,3,1.0
COUNTRY_F75D,BRAND_15B2,4,1.0
COUNTRY_F75D,BRAND_15B2,5,1.0
COUNTRY_F75D,BRAND_15B2,6,1.0
COUNTRY_F75D,BRAND_15B2,7,4.0
COUNTRY_F75D,BRAND_15B2,8,4.0
COUNTRY_F75D,BRAND_15B2,9,4.0
COUNTRY_F75D,BRAND_15B2,10,4.0
COUNTRY_F75D,BRAND_15B2,11,4.0
COUNTRY_F75D,BRAND_15B2,12,4.0
COUNTRY_F75D,BRAND_15B2,13,4.0
COUNTRY_F75D,BRAND_15B2,14,4.0
COUNTRY_F75D,BRAND_15B2,15,4.0
COUNTRY_F75D,BRAND_15B2,16,4.0
COUNTRY_F75D,BRAND_15B2,17,4.0
COUNTRY_F75D,BRAND_15B2,18,4.0
COUNTRY_F75D,BRAND_15B2,19,4.0
COUNTRY_F75D,BRAND_15B2,20,4.0
COUNTRY_F75D,BRAND_15B2,21,4.0
COUNTRY_F75D,BRAND_15B2,22,4.0
COUNTRY_F75D,BRAND_15B2,23,4.0
COUNTRY_F75D,BRAND_AC8E,0,1.0
COUNTRY_F75D,BRAND_AC8E,1,1.0
COUNTRY_F75D,BRAND_AC8E,2,1.0
COUNTRY_F75D,BRAND_AC8E,3,1.0
COUNTRY_F75D,BRAND_AC8E,4,1.0
COUNTRY_F75D,BRAND_AC8E,5,5.0
COUNTRY_F75D,BRAND_AC8E,6,5.0
COUNTRY_F75D,BRAND_AC8E,7,6.0
COUNTRY_F75D,BRAND_AC8E,8,6.0
COUNTRY_F75D,BRAND_AC8E,9,6.0
COUNTRY_F75D,BRAND_AC8E,10,7.0
COUNTRY_F75D,BRAND_AC8E,11,7.0
COUNTRY_F75D,BRAND_AC8E,12,7.0
COUNTRY_F75D,BRAND_AC8E,13,7.0
COUNTRY_F75D,BRAND_AC8E,14,7.0
COUNTRY_F75D,BRAND_AC8E,15,7.0
COUNTRY_F75D,BRAND_AC8E,16,7.0
COUNTRY_F75D,BRAND_AC8E,17,7.0
COUNTRY_F75D,BRAND_AC8E,18,7.0
COUNTRY_F75D,BRAND_AC8E,19,7.0
COUNTRY_F75D,BRAND_AC8E,20,7.0
COUNTRY_F75D,BRAND_AC8E,21,7.0
COUNTRY_F75D,BRAND_AC8E,22,7.0
COUNTRY_F75D,BRAND_AC8E,23,7.0
COUNTRY_F75D,BRAND_A942,0,0.0
COUNTRY_F75D,BRAND_A942,1,0.0
COUNTRY_F75D,BRAND_A942,2,0.0
COUNTRY_F75D,BRAND_A942,3,0.0
COUNTRY_F75D,BRAND_A942,4,0.0
COUNTRY_F75D,BRAND_A942,5,0.0
COUNTRY_F75D,BRAND_A942,6,0.0
COUNTRY_F75D,BRAND_A942,7,0.0
COUNTRY_F75D,BRAND_A942,8,0.0
COUNTRY_F75D,BRAND_A942,9,0.0
COUNTRY_F75D,BRAND_A942,10,1.0
COUNTRY_F75D,BRAND_A942,11,1.0
COUNTRY_F75D,BRAND_A942,12,1.0
COUNTRY_F75D,BRAND_A942,13,1.0
COUNTRY_F75D,BRAND_A942,14,1.0
COUNTRY_F75D,BRAND_A942,15,1.0
COUNTRY_F75D,BRAND_A942,16,1.0
COUNTRY_F75D,BRAND_A942,17,1.0
COUNTRY_F75D,BRAND_A942,18,1.0
COUNTRY_F75D,BRAND_A942,19,1.0
COUNTRY_F75D,BRAND_A942,20,1.0
COUNTRY_F75D,BRAND_A942,21,1.0
COUNTRY_F75D,BRAND_A942,22,1.0
